LAND_YEAR,SPECIES_ITIS,COMMON_NAME,total_live_lbs,total_dollars,n_dealers,is_confidential
2007,181220,GRAYSBY,6.13,19.1,2,TRUE
2007,614740,"PARROTFISH, STRIPED",3,12,1,TRUE
2007,615345,BEAUGREGORY,13,62,2,TRUE
2007,615416,"DAMSELFISH, BICOLOR",21,36.25,3,FALSE
2007,615421,"DAMSELFISH, DUSKY",10,30,1,TRUE
2007,615485,"DAMSELFISH, THREESPOT",1,6,1,TRUE
2007,636786,"GOBY,NEON",1209,3031.62,7,FALSE
2007,646513,HIGH-HAT,146,279.78,12,FALSE
2007,650251,"BARRACUDA, GREAT",4485.25,5579.35,8,FALSE
2008,159916,"SHARK, THRESHER",152.9,88,1,TRUE
2008,159924,"SHARK, MAKO, SHORTFIN",13258.86,11664.3,19,FALSE
2008,159977,"SHARK, NURSE",9,45,1,TRUE
2008,160189,"SHARK, TIGER",23274.350000000002,7762.75,8,FALSE
2008,160200,"SHARK, ATLANTIC SHARPNOSE",62413.95,45526.1,7,FALSE
2008,160275,"SHARK, BULL",186408.38,64546.310000000005,10,FALSE
2008,160289,"SHARK, SANDBAR",8736.15,2554.3,4,FALSE
2008,160304,"SHARK, BLACKNOSE",14861.7,6159,6,FALSE
2008,160307,"SHARK, BIGNOSE",167,72,1,TRUE
2008,160310,"SHARK, SILKY",5712.9000000000005,1644,3,FALSE
2008,160318,"SHARK, BLACKTIP",448158.10000000003,173460.77,11,FALSE
2008,160401,"SHARK, SPINNER",119340.47,47674.36,5,FALSE
2008,160409,"SHARK, FINETOOTH",12110.39,4788.2,5,FALSE
2008,160424,"SHARK, BLUE",2763.32,974.15,1,TRUE
2008,160433,"SHARK, LEMON",25186.8,7355.43,7,FALSE
2008,160515,"SHARK, HAMMERHEAD, GREAT",249,53.7,1,TRUE
2008,160951,"STINGRAY, SOUTHERN",40,2185,3,FALSE
2008,161186,"MORAY, GREEN",5,220,3,FALSE
2008,166487,SEAHORSES,518,1298.83,5,FALSE
2008,166704,SCORPIONFISHES,7027.5,7092.34,21,FALSE
2008,167687,"BASS, BLACK SEA",59607.93,52444.1,30,FALSE
2008,167690,"BASS, BANK SEA",1.18,1,1,TRUE
2008,167691,"BASS, ROCK SEA",16653.34,19245.95,1,TRUE
2008,167696,"HIND, ROCK",252.23000000000002,517.5,16,FALSE
2008,167698,"HIND, SPECKLED",41232.54,101889.86,33,FALSE
2008,167699,"GROUPER, YELLOWEDGE",933036.1,2964358.32,49,FALSE
2008,167700,"HIND, RED",1994.91,4450.59,22,FALSE
2008,167702,"GROUPER, RED",5558882.34,13425154.58,118,FALSE
2008,167703,"GROUPER, MISTY",24.78,54.8,1,TRUE
2008,167704,"GROUPER, WARSAW",89860.57,228999.8,41,FALSE
2008,167705,"GROUPER, SNOWY",200250.54,518446.91000000003,49,FALSE
2008,167744,"GROUPER, MARBLED",7769.12,16719.350000000002,6,FALSE
2008,167759,"GROUPER, GAG",1479601.57,4910125.75,118,FALSE
2008,167760,"GROUPER, BLACK",65557.73,206039.59,70,FALSE
2008,167762,"GROUPER, YELLOWMOUTH",961.74,2251.65,2,TRUE
2008,167763,SCAMP,323032.73,1031271.24,91,FALSE
2008,167764,"GROUPER, YELLOWFIN",2463.59,6139.35,8,FALSE
2008,167806,"HAMLET, BUTTER",50,136.75,5,FALSE
2008,167859,TOBACCOFISH,1,8,1,TRUE
2008,167860,"BASS, HARLEQUIN",55,156.5,5,FALSE
2008,168178,BIGEYE,218.92000000000002,333.75,4,FALSE
2008,168181,"SNAPPER, GLASSEYE",1,5,1,TRUE
2008,168204,FLAMEFISH,243,503.7,9,FALSE
2008,168541,"TILEFISH, BLACKLINE",15.120000000000001,12.15,1,TRUE
2008,168543,"TILEFISH, BLUELINE",165645.89,136312.87,36,FALSE
2008,168544,"TILEFISH, GOLDFACE",30660,48326.55,4,FALSE
2008,168546,"TILEFISH, GOLDEN",327488.73,549175.14,30,FALSE
2008,168548,"TILEFISH, SAND",157.7,103.4,9,FALSE
2008,168566,COBIA,68254.13,171242.615,103,FALSE
2008,168602,"POMPANO, AFRICAN",31.96,78.19,3,FALSE
2008,168607,"JACK, YELLOW",6741.5,3831,6,FALSE
2008,168609,"JACK, CREVALLE",276721.42,206855.55000000002,55,FALSE
2008,168610,"JACK, HORSE-EYE",70,57.3,2,TRUE
2008,168612,"RUNNER, BLUE",156344.6,97035.07,40,FALSE
2008,168615,"JACK, BAR",88476.08,74830.32,43,FALSE
2008,168689,"AMBERJACK, GREATER",433632.57,508960.46,93,FALSE
2008,168690,"AMBERJACK, LESSER",24126.38,32018.05,16,FALSE
2008,168691,"JACK, ALMACO",24122.47,26770.45,20,FALSE
2008,168693,"RUDDERFISH, BANDED",12861.88,8377.45,15,FALSE
2008,168738,"RUNNER, RAINBOW",1084,929.1,3,FALSE
2008,168791,DOLPHIN,210823.88,450571.73,52,FALSE
2008,168847,"SNAPPER, CUBERA",621.53,1055.46,10,FALSE
2008,168848,"SNAPPER, GRAY",150491.13,323060.95,118,FALSE
2008,168849,"SNAPPER, MUTTON",51020.12,105747.75,50,FALSE
2008,168850,SCHOOLMASTER,112.11000000000001,266.1,1,TRUE
2008,168852,"SNAPPER, BLACKFIN",3410.4900000000002,8068.65,9,FALSE
2008,168853,"SNAPPER, RED",2464402.25,8251417.53,78,FALSE
2008,168857,"SNAPPER, DOG",682.35,590.85,5,FALSE
2008,168858,"SNAPPER, MAHOGANY",89.91,250,2,TRUE
2008,168860,"SNAPPER, LANE",25348.88,53747.83,81,FALSE
2008,168861,"SNAPPER, SILK",18944.13,47985.05,28,FALSE
2008,168899,"SNAPPER, BLACK",358.53000000000003,671.2,4,FALSE
2008,168902,"SNAPPER, QUEEN",13478.470000000001,31141.91,26,FALSE
2008,168907,"SNAPPER, YELLOWTAIL",332802.18,797685.24,49,FALSE
2008,168909,"SNAPPER, VERMILION",2814200.18,6654359.355,84,FALSE
2008,168913,WENCHMAN,44425.79,21787.45,4,FALSE
2008,169007,TRIPLETAIL,829,1018.1,18,FALSE
2008,169065,"GRUNT, FRENCH",17,31,2,TRUE
2008,169067,COTTONWICK,4,12,1,TRUE
2008,169086,PORKFISH,1374,2860.75,13,FALSE
2008,169183,"PORGY, LONGSPINE",97.01,71.15,1,TRUE
2008,169197,"PORGY, JOLTHEAD",2569.15,1735.05,20,FALSE
2008,169200,"PORGY, WHITEBONE",10612,14728.9,7,FALSE
2008,169201,"PORGY, KNOBBED",2089.94,1770.3500000000001,11,FALSE
2008,169207,"PORGY, RED",143144.13,156661.373,44,FALSE
2008,169290,"DRUM, RED",31260,47349.25,8,FALSE
2008,169314,JACKKNIFE-FISH,607,3516,10,FALSE
2008,169539,"SPADEFISH, ATLANTIC",45967.8,19740.06,43,FALSE
2008,169556,"BUTTERFLYFISH, SPOTFIN",47,141.75,7,FALSE
2008,169558,"BUTTERFLYFISH, FOUREYE",102,280.7,11,FALSE
2008,169563,"BUTTERFLYFISH, BANDED",23,90.8,5,FALSE
2008,169593,"BUTTERFLYFISH, LONGSNOUT",1,0.25,1,TRUE
2008,169611,CHERUBFISH,3,30,1,TRUE
2008,169623,"ANGELFISH, QUEEN",298,3619,15,FALSE
2008,169625,"BEAUTY, ROCK",43,347,6,FALSE
2008,169632,"ANGELFISH, GRAY",468,4212.2,18,FALSE
2008,169633,"ANGELFISH, FRENCH",50,981.5,12,FALSE
2008,170046,"MAJOR, SERGEANT",129,128.25,5,FALSE
2008,170080,"CHROMIS, BLUE",123,404.5,5,FALSE
2008,170082,SUNSHINEFISH,3,3,1,TRUE
2008,170116,"DAMSELFISH, YELLOWTAIL",7,6.8,2,TRUE
2008,170224,"HAWKFISH, REDSPOTTED",1,3,1,TRUE
2008,170484,"HOGFISH, SPANISH",44,260,5,FALSE
2008,170496,"WRASSE, CREOLE",6,15,2,TRUE
2008,170506,"WRASSE, YELLOWHEAD",44,144.75,3,FALSE
2008,170507,"WRASSE, CLOWN",38,67.95,3,FALSE
2008,170510,PUDDINGWIFE,1,5,1,TRUE
2008,170566,HOGFISH,24090.31,77303.63,47,FALSE
2008,170568,BLUEHEAD,47,135.8,5,FALSE
2008,170811,"PARROTFISH, BLUE",4,60,2,TRUE
2008,170812,"PARROTFISH, MIDNIGHT",1,3,1,TRUE
2008,170814,"PARROTFISH, RAINBOW",10,30,1,TRUE
2008,170815,"PARROTFISH, PRINCESS",80,259,5,FALSE
2008,170863,"PARROTFISH, REDBAND",11,7.5,2,TRUE
2008,170867,"PARROTFISH, STOPLIGHT",6,16.5,3,FALSE
2008,170928,"JAWFISH, YELLOWHEAD",833,2582.5,7,FALSE
2008,171203,"BLENNY, REDLIP",8,19,1,TRUE
2008,172252,"SURGEON, OCEAN",85,375.5,4,FALSE
2008,172253,DOCTORFISH,4,7.25,1,TRUE
2008,172254,"TANG, BLUE",377,1594.7,12,FALSE
2008,172401,"TUNA, SKIPJACK",101.25,143.5,3,FALSE
2008,172402,"TUNA, LITTLE TUNNY",85668.5,36669.83,31,FALSE
2008,172419,"TUNA, ALBACORE",11802.32,4610.15,6,FALSE
2008,172421,"TUNA, BLUEFIN",54884.73,241620,4,FALSE
2008,172423,"TUNA, YELLOWFIN",1633683.57,5902660.5,18,FALSE
2008,172427,"TUNA, BLACKFIN",5168.25,4132.9,18,FALSE
2008,172428,"TUNA, BIGEYE",21181.25,42485.02,6,FALSE
2008,172435,"MACKEREL, KING",2156059.62,3102676.45,88,FALSE
2008,172436,"MACKEREL, SPANISH",1299512.28,882643.85,87,FALSE
2008,172437,CERO,99.65,76.87,6,FALSE
2008,172451,WAHOO,95589.05,113355.49,33,FALSE
2008,172482,SWORDFISH,609546.42,1309517.04,20,FALSE
2008,173134,"FILEFISH, SCRAWLED",3,5,1,TRUE
2008,173138,"TRIGGERFISH, GRAY",27361.36,25387.66,26,FALSE
2008,173238,"TRUNKFISH, SPOTTED",4,17,1,TRUE
2008,173245,"COWFISH, SCRAWLED",1405,1282.48,5,FALSE
2008,173246,"COWFISH, HONEYCOMBED",2533,1041.17,4,FALSE
2008,173320,"PUFFER, SHARPNOSE",234,104.12,8,FALSE
2008,173391,PORCUPINEFISH,1,4,1,TRUE
2008,181220,GRAYSBY,10.15,22.14,1,TRUE
2008,614740,"PARROTFISH, STRIPED",1,2,1,TRUE
2008,615345,BEAUGREGORY,10,42,5,FALSE
2008,615416,"DAMSELFISH, BICOLOR",10,6.75,1,TRUE
2008,615421,"DAMSELFISH, DUSKY",5,9,2,TRUE
2008,615485,"DAMSELFISH, THREESPOT",1,1,1,TRUE
2008,636786,"GOBY,NEON",808,2756.25,13,FALSE
2008,646513,HIGH-HAT,284,661.2,14,FALSE
2008,650251,"BARRACUDA, GREAT",2909,2515.25,11,FALSE
2009,159924,"SHARK, MAKO, SHORTFIN",18037.11,14874.05,14,FALSE
2009,159977,"SHARK, NURSE",1,25,1,TRUE
2009,160189,"SHARK, TIGER",7019.55,2151.11,7,FALSE
2009,160200,"SHARK, ATLANTIC SHARPNOSE",27610.92,11202.35,5,FALSE
2009,160275,"SHARK, BULL",147429.64,41919.5,10,FALSE
2009,160289,"SHARK, SANDBAR",12197.25,3779.5,3,FALSE
2009,160304,"SHARK, BLACKNOSE",15309.6,6431.2,6,FALSE
2009,160310,"SHARK, SILKY",3409.75,1110.44,3,FALSE
2009,160318,"SHARK, BLACKTIP",495229.64,138041.6,13,FALSE
2009,160401,"SHARK, SPINNER",23451.15,6728.05,6,FALSE
2009,160409,"SHARK, FINETOOTH",1265.13,444.40000000000003,4,FALSE
2009,160424,"SHARK, BLUE",2578.45,742,1,TRUE
2009,160433,"SHARK, LEMON",30081.54,6905.35,10,FALSE
2009,160502,"SHARK, BONNETHEAD",26.41,14.25,1,TRUE
2009,160515,"SHARK, HAMMERHEAD, GREAT",2288,402.8,1,TRUE
2009,160951,"STINGRAY, SOUTHERN",9,218.5,4,FALSE
2009,161186,"MORAY, GREEN",43,413.5,5,FALSE
2009,161237,"MORAY, GOLDENTAIL",1,12,1,TRUE
2009,166211,"SOLDIERFISH, BLACKBAR",13,23.5,3,FALSE
2009,166487,SEAHORSES,881,3293.8,7,FALSE
2009,166704,SCORPIONFISHES,5690,5161.79,24,FALSE
2009,167687,"BASS, BLACK SEA",126356.87,136145.88,39,FALSE
2009,167691,"BASS, ROCK SEA",4867.5,5732.5,6,FALSE
2009,167696,"HIND, ROCK",472.73,890.7,16,FALSE
2009,167698,"HIND, SPECKLED",68759.82,149405.75,32,FALSE
2009,167699,"GROUPER, YELLOWEDGE",958161.49,2833239.57,47,FALSE
2009,167700,"HIND, RED",1923.99,3694.1,25,FALSE
2009,167702,"GROUPER, RED",4355691.71,10414803.790000001,130,FALSE
2009,167703,"GROUPER, MISTY",16.52,33.6,1,TRUE
2009,167704,"GROUPER, WARSAW",118754.65,300525.09,40,FALSE
2009,167705,"GROUPER, SNOWY",185889.35,436607.45,44,FALSE
2009,167744,"GROUPER, MARBLED",5642.76,11538.15,5,FALSE
2009,167759,"GROUPER, GAG",840294.87,2798223.97,114,FALSE
2009,167760,"GROUPER, BLACK",39699.76,125375.76,58,FALSE
2009,167762,"GROUPER, YELLOWMOUTH",494.42,1214.9,1,TRUE
2009,167763,SCAMP,295224.46,966723.56,87,FALSE
2009,167764,"GROUPER, YELLOWFIN",1962.43,5121.47,10,FALSE
2009,167806,"HAMLET, BUTTER",32,126.5,5,FALSE
2009,167860,"BASS, HARLEQUIN",26,70.25,8,FALSE
2009,168178,BIGEYE,456.92,752.3,3,FALSE
2009,168181,"SNAPPER, GLASSEYE",1,5,1,TRUE
2009,168204,FLAMEFISH,213,394.71,10,FALSE
2009,168541,"TILEFISH, BLACKLINE",60.24,89,2,TRUE
2009,168543,"TILEFISH, BLUELINE",112558.99,88825.87,34,FALSE
2009,168544,"TILEFISH, GOLDFACE",2,3,1,TRUE
2009,168546,"TILEFISH, GOLDEN",504392.88,755880.89,31,FALSE
2009,168548,"TILEFISH, SAND",67.54,56,8,FALSE
2009,168566,COBIA,62150.200000000004,158917.98,106,FALSE
2009,168602,"POMPANO, AFRICAN",245.32,223.3,6,FALSE
2009,168607,"JACK, YELLOW",6618.5,6180.85,5,FALSE
2009,168609,"JACK, CREVALLE",333043.64,237640.79,52,FALSE
2009,168610,"JACK, HORSE-EYE",48.2,39.9,2,TRUE
2009,168612,"RUNNER, BLUE",75860.42,45724.61,54,FALSE
2009,168615,"JACK, BAR",66865.21,57703.36,37,FALSE
2009,168689,"AMBERJACK, GREATER",595816.12,635683.9,85,FALSE
2009,168690,"AMBERJACK, LESSER",46477.81,56625.58,19,FALSE
2009,168691,"JACK, ALMACO",37732.36,38523.04,35,FALSE
2009,168693,"RUDDERFISH, BANDED",11649.19,8494.15,16,FALSE
2009,168738,"RUNNER, RAINBOW",2991,2710.6,3,FALSE
2009,168791,DOLPHIN,295004.78,464871.52,54,FALSE
2009,168847,"SNAPPER, CUBERA",1522.06,2303.5,7,FALSE
2009,168848,"SNAPPER, GRAY",180843.32,372509.33,136,FALSE
2009,168849,"SNAPPER, MUTTON",41745.83,88933.08,45,FALSE
2009,168850,SCHOOLMASTER,25.53,57.5,1,TRUE
2009,168852,"SNAPPER, BLACKFIN",1739.38,3730.35,11,FALSE
2009,168853,"SNAPPER, RED",2500791.75,7982523.42,79,FALSE
2009,168857,"SNAPPER, DOG",318.51,333.95,5,FALSE
2009,168858,"SNAPPER, MAHOGANY",14.43,28.5,2,TRUE
2009,168860,"SNAPPER, LANE",35902.75,79539.28,95,FALSE
2009,168861,"SNAPPER, SILK",19181.2,47266.54,28,FALSE
2009,168899,"SNAPPER, BLACK",124.32000000000001,206.75,5,FALSE
2009,168902,"SNAPPER, QUEEN",10382.1,24674.7,25,FALSE
2009,168907,"SNAPPER, YELLOWTAIL",685743.9400000001,1496094.1208,60,FALSE
2009,168909,"SNAPPER, VERMILION",3793171.19,8236859.59,90,FALSE
2009,168913,WENCHMAN,30446.14,13713.4,3,FALSE
2009,169007,TRIPLETAIL,8086.48,8085.43,27,FALSE
2009,169065,"GRUNT, FRENCH",117,428,2,TRUE
2009,169067,COTTONWICK,25,6.25,1,TRUE
2009,169086,PORKFISH,1162,2153.01,11,FALSE
2009,169183,"PORGY, LONGSPINE",200.47000000000003,146.03,2,TRUE
2009,169197,"PORGY, JOLTHEAD",4369.33,3313.82,23,FALSE
2009,169200,"PORGY, WHITEBONE",14245.04,18751.75,5,FALSE
2009,169201,"PORGY, KNOBBED",2045.1,2211.28,7,FALSE
2009,169207,"PORGY, RED",244568.24,269478.52,45,FALSE
2009,169290,"DRUM, RED",35290,55728.8,10,FALSE
2009,169314,JACKKNIFE-FISH,360,2595.4,11,FALSE
2009,169317,"DRUM, SPOTTED",3,90,1,TRUE
2009,169421,"GOATFISH, SPOTTED",14,4.800000000000001,1,TRUE
2009,169539,"SPADEFISH, ATLANTIC",9674.7,4416.86,37,FALSE
2009,169556,"BUTTERFLYFISH, SPOTFIN",32,131,6,FALSE
2009,169558,"BUTTERFLYFISH, FOUREYE",105,495.75,8,FALSE
2009,169563,"BUTTERFLYFISH, BANDED",11,43.5,4,FALSE
2009,169593,"BUTTERFLYFISH, LONGSNOUT",1,1.5,1,TRUE
2009,169611,CHERUBFISH,15,88,1,TRUE
2009,169623,"ANGELFISH, QUEEN",217,4042,18,FALSE
2009,169625,"BEAUTY, ROCK",52,152.5,7,FALSE
2009,169632,"ANGELFISH, GRAY",829,9981.25,18,FALSE
2009,169633,"ANGELFISH, FRENCH",139,2513,15,FALSE
2009,170046,"MAJOR, SERGEANT",26,30.48,3,FALSE
2009,170080,"CHROMIS, BLUE",57,147,2,TRUE
2009,170082,SUNSHINEFISH,182,246,3,FALSE
2009,170116,"DAMSELFISH, YELLOWTAIL",3,16,2,TRUE
2009,170484,"HOGFISH, SPANISH",21,165.5,5,FALSE
2009,170496,"WRASSE, CREOLE",24,78,2,TRUE
2009,170506,"WRASSE, YELLOWHEAD",68,131,4,FALSE
2009,170507,"WRASSE, CLOWN",11,22.75,3,FALSE
2009,170510,PUDDINGWIFE,17,66.23,5,FALSE
2009,170566,HOGFISH,32066.54,100996.34,52,FALSE
2009,170568,BLUEHEAD,279,441.25,10,FALSE
2009,170811,"PARROTFISH, BLUE",3,47.5,2,TRUE
2009,170812,"PARROTFISH, MIDNIGHT",4,47,2,TRUE
2009,170814,"PARROTFISH, RAINBOW",4,18,1,TRUE
2009,170815,"PARROTFISH, PRINCESS",9,27,1,TRUE
2009,170867,"PARROTFISH, STOPLIGHT",14,68.52,2,TRUE
2009,170928,"JAWFISH, YELLOWHEAD",296,672.5,5,FALSE
2009,170932,"JAWFISH, DUSKY",12,30.2,4,FALSE
2009,172252,"SURGEON, OCEAN",30,163.5,5,FALSE
2009,172253,DOCTORFISH,18,55.2,3,FALSE
2009,172254,"TANG, BLUE",208,747.14,11,FALSE
2009,172401,"TUNA, SKIPJACK",399.25,216.5,4,FALSE
2009,172402,"TUNA, LITTLE TUNNY",267835.33,88206.3,34,FALSE
2009,172419,"TUNA, ALBACORE",29260.34,29227.600000000002,6,FALSE
2009,172421,"TUNA, BLUEFIN",41075,149842,6,FALSE
2009,172423,"TUNA, YELLOWFIN",2462304.85,7792381.7,27,FALSE
2009,172427,"TUNA, BLACKFIN",9233.02,6123.58,33,FALSE
2009,172428,"TUNA, BIGEYE",32833.63,126442.01,9,FALSE
2009,172435,"MACKEREL, KING",2851887.1,3464111.02,99,FALSE
2009,172436,"MACKEREL, SPANISH",1815727.32,948298.13,92,FALSE
2009,172437,CERO,66.3,65.24,5,FALSE
2009,172451,WAHOO,120062.2,127078.88,44,FALSE
2009,172482,SWORDFISH,858830.46,1774069.8,20,FALSE
2009,173138,"TRIGGERFISH, GRAY",19475.88,20512.420000000002,25,FALSE
2009,173139,"TRIGGERFISH, QUEEN",1,50,1,TRUE
2009,173157,"FILEFISH, WHITESPOTTED",3,42,2,TRUE
2009,173238,"TRUNKFISH, SPOTTED",5,2.5,1,TRUE
2009,173245,"COWFISH, SCRAWLED",2142,703.1,5,FALSE
2009,173246,"COWFISH, HONEYCOMBED",1353,767.18,8,FALSE
2009,173320,"PUFFER, SHARPNOSE",52,87.62,9,FALSE
2009,173391,PORCUPINEFISH,12,45.2,4,FALSE
2009,181220,GRAYSBY,627.0500000000001,1969.4,5,FALSE
2009,614740,"PARROTFISH, STRIPED",28,152,2,TRUE
2009,615345,BEAUGREGORY,85,170,7,FALSE
2009,615416,"DAMSELFISH, BICOLOR",11,22,1,TRUE
2009,636786,"GOBY,NEON",2463,6934,12,FALSE
2009,646513,HIGH-HAT,431,1287.38,14,FALSE
2009,650251,"BARRACUDA, GREAT",2499.6,3809.82,12,FALSE
2010,159924,"SHARK, MAKO, SHORTFIN",7906.13,6887.25,11,FALSE
2010,160189,"SHARK, TIGER",9090.4,1810.45,2,TRUE
2010,160200,"SHARK, ATLANTIC SHARPNOSE",15000.82,5319.3,3,FALSE
2010,160230,"DOGFISH, SMOOTH",7115,3329.6,2,TRUE
2010,160275,"SHARK, BULL",152997.48,40040.65,7,FALSE
2010,160289,"SHARK, SANDBAR",12854.720000000001,5833.7,2,TRUE
2010,160304,"SHARK, BLACKNOSE",194.6,69.6,2,TRUE
2010,160318,"SHARK, BLACKTIP",843255.63,215302.4,6,FALSE
2010,160401,"SHARK, SPINNER",108091.27,28013.5,6,FALSE
2010,160409,"SHARK, FINETOOTH",3156,1511.1,2,TRUE
2010,160433,"SHARK, LEMON",4637.04,1865.3000000000002,3,FALSE
2010,160502,"SHARK, BONNETHEAD",11,1300,1,TRUE
2010,160515,"SHARK, HAMMERHEAD, GREAT",10142,2007.2,1,TRUE
2010,160951,"STINGRAY, SOUTHERN",11,321,4,FALSE
2010,161450,"EEL, GOLDSPOTTED",1,8,1,TRUE
2010,166211,"SOLDIERFISH, BLACKBAR",9,9,1,TRUE
2010,166487,SEAHORSES,372,487,9,FALSE
2010,166704,SCORPIONFISHES,3320.5,3621.38,22,FALSE
2010,167687,"BASS, BLACK SEA",168785.5,156762.65,44,FALSE
2010,167690,"BASS, BANK SEA",1.77,1.5,1,TRUE
2010,167691,"BASS, ROCK SEA",33548.58,38180.9,3,FALSE
2010,167696,"HIND, ROCK",227.95,636.58,15,FALSE
2010,167698,"HIND, SPECKLED",18385.13,46498.57,33,FALSE
2010,167699,"GROUPER, YELLOWEDGE",524737.14,1707674.4,40,FALSE
2010,167700,"HIND, RED",1152.45,2643.66,22,FALSE
2010,167702,"GROUPER, RED",3470137.22,8947544.41,90,FALSE
2010,167703,"GROUPER, MISTY",70.8,176.2,1,TRUE
2010,167704,"GROUPER, WARSAW",64571.46,141730.6,34,FALSE
2010,167705,"GROUPER, SNOWY",101940.89,266427.56,39,FALSE
2010,167744,"GROUPER, MARBLED",1267.32,2940.55,2,TRUE
2010,167759,"GROUPER, GAG",582080.11,2106987.11,88,FALSE
2010,167760,"GROUPER, BLACK",24992.66,83257.5,46,FALSE
2010,167762,"GROUPER, YELLOWMOUTH",38.940000000000005,140.26,1,TRUE
2010,167763,SCAMP,184407.55000000002,638488.71,66,FALSE
