"indicator","Western Gulf Shelf Bottom Temperature Anomaly","Central Gulf Shelf Bottom Temperature Anomaly","West Florida Shelf Bottom Temperature Anomaly"
"unit","deg C","deg C","deg C"
"extent","West","Central","West Florida Shelf"
"Aug-1993","-0.36266552727","-0.475767438295"," 0.20278627536"
"Sep-1993","-0.37862489287","-0.461493884020"," 0.19098574277"
"Sep-1993","-0.38682404610","-0.409814817771"," 0.20314867143"
"Sep-1993","-0.37867883742","-0.351217600997"," 0.22966767605"
"Sep-1993","-0.35970358390","-0.350990612297"," 0.24094440005"
"Sep-1993","-0.33794244731","-0.407654850253"," 0.24819067266"
"Sep-1993","-0.32422397053","-0.419725662914"," 0.26359445036"
"Sep-1993","-0.33293240530","-0.376399855422"," 0.26146404173"
"Sep-1993","-0.32344630134","-0.364504988535"," 0.23491362551"
"Sep-1993","-0.29559698287","-0.378285459441"," 0.19033421619"
"Sep-1993","-0.29264726358","-0.428347689721"," 0.14759857932"
"Sep-1993","-0.30834671078","-0.482722580952"," 0.11725522233"
"Sep-1993","-0.30768560852","-0.501659755152"," 0.07078752318"
"Sep-1993","-0.28159038466","-0.508514366248"," 0.04335690558"
"Sep-1993","-0.23826645050","-0.463642722812"," 0.02816561069"
"Sep-1993","-0.19976694406","-0.423607101291"," 0.01034432313"
"Sep-1993","-0.12531187736","-0.415458076409","-0.04955042098"
"Sep-1993","-0.03425336474","-0.433610706538","-0.13100722394"
"Sep-1993"," 0.06389653971","-0.420536008220","-0.20515869370"
"Sep-1993"," 0.14639994021","-0.441408337245","-0.28317662345"
"Sep-1993"," 0.19778101119","-0.504333011824","-0.35496055445"
"Sep-1993"," 0.22141677278","-0.546884036195","-0.39431007947"
"Sep-1993"," 0.20950082807","-0.590449391061","-0.43268258942"
"Sep-1993"," 0.14905031527","-0.661464276139","-0.46115515913"
"Sep-1993"," 0.04936171889","-0.701307352056","-0.44848863014"
"Sep-1993","-0.02596159211","-0.702314035437","-0.41232655866"
"Sep-1993","-0.10122169662","-0.669319415624","-0.35354293138"
"Sep-1993","-0.15371757976","-0.635661237774","-0.29291612352"
"Sep-1993","-0.14470183215","-0.650459023414","-0.24229532821"
"Sep-1993","-0.08764932487","-0.639443636710","-0.17804227671"
"Sep-1993","-0.00441710982","-0.596263435226","-0.12340688377"
"Oct-1993"," 0.05084834369","-0.558780706060","-0.03602212327"
"Oct-1993"," 0.05287816877","-0.476948948361"," 0.09867007894"
"Oct-1993"," 0.04234634172","-0.408946963687"," 0.20924987900"
"Oct-1993"," 0.04285065852","-0.381011375503"," 0.29567453512"
"Oct-1993"," 0.02851872425","-0.352144953351"," 0.39325813230"
"Oct-1993"," 0.03583966200","-0.308293671060"," 0.50346610857"
"Oct-1993"," 0.06780357645","-0.229823161530"," 0.61585708572"
"Oct-1993"," 0.10628714568","-0.207162464948"," 0.68662709407"
"Oct-1993"," 0.10432169526","-0.205704726234"," 0.74718888032"
"Oct-1993"," 0.01565109434","-0.200332660340"," 0.77120878101"
"Oct-1993","-0.04859472783","-0.204660864205"," 0.74469404634"
"Oct-1993","-0.10063423096","-0.173371861480"," 0.68891861929"
"Oct-1993","-0.14942183358","-0.153023888164"," 0.59896267304"
"Oct-1993","-0.20255428735","-0.096082799844"," 0.53092585483"
"Oct-1993","-0.24476495301"," 0.012490663816"," 0.46352699237"
"Oct-1993","-0.25755089428"," 0.103354221677"," 0.38700895620"
"Oct-1993","-0.23000705294"," 0.190756497182"," 0.30952684164"
"Oct-1993","-0.16506550054"," 0.083309086475"," 0.18462034796"
"Oct-1993","-0.09222597483","-0.007433796210"," 0.14697753425"
"Oct-1993","-0.03310830526"," 0.017954743754"," 0.16181767868"
"Oct-1993","-0.00449062125"," 0.064027978699"," 0.17466291138"
"Oct-1993"," 0.04046433220"," 0.052801767925"," 0.18184187945"
"Oct-1993"," 0.13685976655"," 0.020041597410"," 0.17801228477"
"Oct-1993"," 0.25882174321"," 0.030778330772"," 0.16413465449"
"Oct-1993"," 0.34005191901"," 0.059025585445"," 0.15783140647"
"Oct-1993"," 0.38731221938"," 0.092224812164"," 0.13268242134"
"Oct-1993"," 0.43354990980"," 0.105430070950"," 0.10083418212"
"Oct-1993"," 0.39178406758"," 0.063099631599"," 0.04647451797"
"Oct-1993"," 0.30077090509"," 0.068476982083"," 0.02473536194"
"Oct-1993"," 0.11095428730"," 0.191934090434"," 0.08783561175"
"Oct-1993","-0.07418596865"," 0.194446260357"," 0.09935855538"
"Nov-1993","-0.11361129361","-0.153745328008","-0.07524486039"
"Nov-1993","-0.09185487143","-0.306509344661","-0.03615098272"
"Nov-1993","-0.14053637895","-0.170161814768"," 0.13734503657"
"Nov-1993","-0.21406237294","-0.012792681714"," 0.26278379419"
"Nov-1993","-0.28781303156"," 0.121377783457"," 0.33794373291"
"Nov-1993","-0.39370992300"," 0.243007604797"," 0.36671202830"
